symbol,sector,fullTimeEmployees,trailingAnnualDividendYield,payoutRatio,averageDailyVolume10Day,trailingAnnualDividendRate,averageVolume10days,dividendRate,beta,priceHint,trailingPE,regularMarketVolume,marketCap,averageVolume,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,enterpriseToRevenue,profitMargins,enterpriseToEbitda,forwardEps,bookValue,sharesPercentSharesOut,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,priceToBook,heldPercentInsiders,shortRatio,enterpriseValue,earningsQuarterlyGrowth,pegRatio,shortPercentOfFloat,increment
CRESY,Industrials,0,0.0053061224,0.0,241933,0.026,241933,0.0,1.534297,2,0.94280446,587920,494484000,285905,0,2.3333333,0.0,0.0,0.0,0.08498,0.0,2.19,20.97,0.0119,0.16705999,0,5.42,0.0,0.24368146,0.0,2.42,244830736,0.0,0.0,0.0,-0.0210727320112033
CREX,Technology,75,0.0,0.0,883500,0.0,883500,0.0,4.287107,4,0.0,525169,26305888,800886,1.5068963,32.0,0.0,0.0,1.889,-0.96489,-8.387,0.07,0.397,0.023599999,0.2025,-16844000,-1.652,0.0,5.6423173,0.09002,0.36,32969080,0.0,0.0,0.0417,-0.1764705933914052
CRF,Financial Services,0,0.16227409,1.7034,473966,2.155,473966,1.84,1.057421,2,10.580645,350159,538492032,508981,88.35513,0.0,21.08,0.1389,89.214,8.32949,0.0,0.0,9.559,0.0153,0.04301,50765168,1.24,0.0,1.3725284,0.0,0.97,543726720,0.806,0.0,0.015700001,0.028860837157974474
CRH,Basic Materials,77100,0.02362852,0.6404,831116,1.15,831116,1.15,0.86339,2,34.069115,325184,37753876480,468475,1.3685386,268.3889,2.33,0.023599999,1.632,0.04067,11.485,0.18,24.719,0.0011,0.04048,1122000000,1.418,0.22,1.9543672,2.0000001e-05,1.8,45032853504,-0.36,0.0,0.0,0.09596187310628154
CRHC,Financial Services,0,0.0,0.0,1103550,0.0,1103550,0.0,0.0,2,0.0,236540,1060875008,1155700,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.00156,0,0.0,0.0,0.0,0.0,0.19,1052320384,0.0,0.0,0.0,-0.07906559796878512
CRHM,Healthcare,149,0.0,0.0,1023600,0.0,1023600,0.0,3.079686,4,0.0,375956,277064096,1036521,2.7773519,64.833336,0.0,0.0,4.015,-0.041149996,13.01,0.06,1.011,0.00059999997,0.45456,-4105185,-0.058,0.0,3.8476756,0.036989998,0.02,400509824,0.0,0.0,0.00059999997,-0.0051150845236528
CRI,Consumer Cyclical,18000,0.006799638,0.24,807050,0.6,807050,0.0,1.324485,2,36.418865,877626,4014118656,611003,1.3272736,15.846957,1.66,0.0,1.493,0.03628,11.46,5.75,21.426,0.053000003,1.0394,108599000,2.502,0.0,4.252777,0.02152,3.53,4514104832,-0.209,1.34,0.0621,-0.015344695860134254
CRIS,Healthcare,28,0.0,0.0,1301783,0.0,1301783,0.0,3.042795,2,0.0,1558453,973257792,2168581,87.696686,-30.61111,0.0,0.0,56.466,-2.7932,-24.277,-0.36,-0.505,0.0539,0.26313,-30999000,-0.766,0.0,0.0,0.068969995,2.52,626657472,0.0,0.0,0.057600003,0.0730282343301195
CRK,Energy,204,0.020064205,0.0,2996416,0.125,2996416,0.0,1.869754,2,0.0,3789799,1329390976,3260598,1.5490546,7.6266665,0.0,0.0,4.795,-0.061079998,7.093,0.75,5.45,0.0222,0.23417,-83413000,-0.39,0.0,1.0495412,0.69241995,1.34,4114894848,0.486,0.38,0.0829,-0.07890503139216332
CRKN,Basic Materials,11,0.0,0.0,224983,0.0,224983,0.0,0.0,2,0.0,336412,68918200,161279,Infinity,0.0,0.0,0.0,0.0,0.0,-4.791,0.0,0.0,0.0026,0.0,-22384094,0.0,0.0,0.0,0.0,0.16,74931320,0.0,0.0,0.0037,-0.05282331037219009
CRL,Healthcare,18400,0.0,0.0,241033,0.0,241033,0.0,1.098049,2,40.568058,204615,14539129856,314781,4.9724565,28.413425,0.0,0.0,5.552,0.124589995,24.044,10.28,42.49,0.0145000005,0.95981,364304000,7.2,0.0,6.874323,0.014839999,2.06,16234995712,0.782,2.23,0.0166,0.008772262655863096
CRM,Technology,56606,0.0,0.0,8400233,0.0,8400233,0.0,1.111592,2,48.584473,5683026,195293806592,7962526,9.189432,51.40097,0.0,0.0,8.879,0.1916,57.166,4.14,45.298,0.0215,0.83468,4072000000,4.38,0.0,4.697779,0.03615,2.94,188703358976,0.0,5.04,0.0249,-0.13692405435238147
CRMD,Healthcare,30,0.0,0.0,1506816,0.0,1506816,0.0,2.746478,2,0.0,862844,297868288,1298383,1430.0309,-10.186813,0.0,0.0,1262.448,0.0,-9.943,-0.91,1.1,0.08229999,0.26156,-21244924,-0.79,0.0,8.427273,0.02039,1.79,262961552,0.0,0.0,0.083500005,-0.4726962174064984
CRMT,Consumer Cyclical,1750,0.0,0.0,44550,0.0,44550,0.0,1.399783,2,16.345354,43793,1091065728,40261,1.3102432,13.934966,0.0,0.0,1.622,0.08394,13.447,11.84,54.896,0.0358,0.82288,69861000,10.094,0.0,3.0055015,0.088479996,6.12,1350776448,0.567,0.78,0.047399998,0.21979899596126032
CRNC,Technology,1500,0.0,0.0,794216,0.0,794216,0.0,0.0,2,0.0,495987,4233062144,728033,12.19372,0.0,0.0,0.0,12.693,0.03678,55.33,0.0,0.0,0.1121,1.01533,12769000,0.0,0.0,0.0,0.00661,5.67,4406246400,0.0,3.82,0.1276,-0.12185101694123116
CRNT,Technology,1019,0.0,0.0,2014550,0.0,2014550,0.0,1.96208,4,0.0,1139336,360311968,4943031,1.3706276,29.399998,0.0,0.0,1.353,-0.065019995,71.223,0.15,1.788,0.0304,0.1291,-17092000,-0.211,0.0,2.4664428,0.24322,0.44,355759040,0.0,0.0,0.039,-0.12326050428134339
CRNX,Healthcare,68,0.0,0.0,128683,0.0,128683,0.0,1.232,2,0.0,94400,556716096,139896,1420.1941,-7.1652546,0.0,0.0,958.151,0.0,-5.571,-2.36,5.687,0.0466,0.95142996,-66720000,-2.361,0.0,2.9734483,0.04501,13.29,375595008,0.0,0.0,0.0639,0.02422771732192544
CROC,0,0,0.0,0.0,733,0.0,733,0.0,0.0,2,0.0,103,0,1101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02586261288620635
CRON,Healthcare,0,0.0,0.0,4038283,0.0,4038283,0.0,1.922273,2,0.0,5139071,3817501952,6472198,81.71198,0.0,0.0,0.0,52.267,-1.56547,-15.017,0.0,4.75,0.0728,0.14603,-72487000,-0.212,0.0,2.2463157,0.49218,2.91,2441848576,0.0,0.0,0.1372,-0.13252033245241224
CROX,Consumer Cyclical,4600,0.0,0.0,1042533,0.0,1042533,0.0,1.738353,2,18.596493,1058099,5549303808,1029073,4.0039682,19.405035,0.0,0.0,4.026,0.22574,20.122,4.37,4.413,0.0456,1.00268,312860992,4.56,0.0,19.215954,0.024530001,2.84,5579519488,8.207,1.93,0.0641,0.029501034650343202
CRS,Industrials,4600,0.017104981,0.0,429250,0.8,429250,0.8,2.333152,2,0.0,332393,2168374016,431311,1.2571741,-132.79411,2.07,0.0168,1.578,-0.12204,34.287,-0.34,27.754,0.043899998,0.87518996,-210300000,-4.368,0.0,1.6267926,0.01853,5.11,2722374656,0.0,-0.71,0.0574,0.17762131836693149
CRSA,Financial Services,0,0.0,0.0,199150,0.0,199150,0.0,0.0,2,0.0,510328,314062496,746810,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0043,0.97415,-2491475,-0.08,0.0,62.812504,0.0,0.2,315631360,0.0,0.0,0.0062,-0.020467839518738398
CRSAU,Financial Services,0,0.0,0.0,46,0.0,46,0.0,0.0,2,0.0,2,365671200,870,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.00884,-2491475,-0.08,0.0,75.0,0.0,0.0,340318880,0.0,0.0,0.0,-0.10655739434910437
CRSP,Healthcare,410,0.0,0.0,3033616,0.0,3033616,0.0,2.304476,2,0.0,1155515,10077300736,2520463,14015.718,-20.842436,0.0,0.0,11436.534,0.0,-23.817,-6.41,22.516,0.0498,0.68494004,-348864992,-5.29,0.0,5.9335585,0.13713999,1.57,8222867968,0.0,0.16,0.0561,-0.10323526691564024
CRSR,Technology,2411,0.0,0.0,1918150,0.0,1918150,0.0,0.0,2,0.0,1340021,3165955072,3393695,1.8597372,0.0,0.0,0.0,1.968,0.06063,16.336,0.0,0.0,0.056999996,0.91202,103217000,0.0,0.0,0.0,0.05572,1.25,3350443008,6.16,2.58,0.060700003,-0.11711941674042041
CRT,Energy,0,0.0802775,1.0,47566,0.81,47566,1.04,1.011917,2,12.444445,29484,60480000,30930,10.824684,0.0,9.18,0.1031,10.622,0.87004,0.0,0.0,1.276,0.0013,0.12844,4861104,0.81,0.0,7.8996863,0.0,0.2,59347748,-0.454,0.0,0.0013,0.1319501873831198
CRTD,Communication Services,25,0.0,0.0,97800,0.0,97800,0.0,0.414409,2,0.0,71250,45516884,267218,33.453514,0.0,0.0,0.0,31.665,0.0,-2.936,0.0,0.0,0.028199999,0.02345,-23361186,0.0,0.0,0.0,0.15359001,0.58,43084088,0.0,0.0,0.0318,0.07566469785246775
CRTO,Communication Services,2594,0.0,0.0,854250,0.0,854250,0.0,1.099133,2,28.422415,736635,2003303424,865686,0.9665575,14.851352,0.0,0.0,0.811,0.03458,8.27,2.22,18.423,0.0058999998,0.89999,71679000,1.16,0.0,1.7896109,0.0493,0.27,1681252736,0.077,-1.83,0.0,0.015398829110027754
CRTX,Healthcare,37,0.0,0.0,291150,0.0,291150,0.0,0.0,2,0.0,228780,1160215424,315391,0,-11.754491,0.0,0.0,0.0,0.0,-13.225,-3.34,5.831,0.1104,0.55644,-76849000,-2.634,0.0,6.732979,0.45681,7.99,1038958720,0.0,-0.58,0.21030001,0.20911601002653252
CRU,Financial Services,0,0.0,0.0,281833,0.0,281833,0.0,0.0,2,0.0,23578,323438016,187091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.018645690697482235
CRUS,Technology,1443,0.0,0.0,949433,0.0,949433,0.0,0.959913,2,23.036245,432090,4500809216,680590,3.3216698,15.760162,0.0,0.0,3.14,0.14924,14.519,4.92,24.136,0.0185,0.90459996,202220992,3.366,0.0,3.2126286,0.00648,1.26,4255196672,0.669,2.48,0.0252,-0.12066227435728322
CRVL,Financial Services,3824,0.0,0.0,55816,0.0,55816,0.0,0.917118,2,46.411762,45664,1974704512,45858,3.563426,0.0,0.0,0.0,3.485,0.07812,24.795,0.0,11.733,0.007900001,0.50587004,43294000,2.38,0.0,9.414472,0.44775,2.8,1931431808,0.217,0.0,0.0156,0.061197069561844494
CRVS,Healthcare,52,0.0,0.0,618183,0.0,618183,0.0,1.768052,4,0.0,348103,124133568,884875,0,-2.0759492,0.0,0.0,0.0,0.0,-0.937,-1.58,1.509,0.0336,0.6375,-44389000,-1.509,0.0,2.173625,0.04981,0.76,41815936,0.0,0.0,0.0546,-0.1276595798646125
CRWD,Technology,3163,0.0,0.0,4781583,0.0,4781583,0.0,0.0,2,0.0,2523569,44374495232,4233896,58.263454,716.25,0.0,0.0,56.479,-0.13397,-554.846,0.28,3.682,0.0398,0.72040004,-102035000,-0.476,0.0,54.46768,0.00805,2.47,43015512064,0.0,40.35,0.047199998,-0.16158024410362937
CRWS,Consumer Cyclical,138,0.029776672,0.32880002,27800,0.24,27800,0.32,0.988082,2,10.780822,25946,78553856,24691,1.0116792,10.930555,4.93,0.0397,1.077,0.09596,7.635,0.72,4.247,0.0013,0.40532002,7451000,0.73,0.0,1.8530726,0.12619,0.46,83651352,0.022,2.05,0.0015,0.04548330697230385
CRY,Healthcare,1200,0.0011976048,0.0,164866,0.03,164866,0.0,1.466955,2,0.0,128404,952096896,192461,3.7598553,69.828575,0.0,0.0,4.865,-0.06588,44.509,0.35,8.449,0.0963,0.83052003,-16571000,-0.44,0.0,2.89265,0.03559,18.56,1231823616,0.0,44.78,0.1178,-0.04306970798896755
CS,Financial Services,48770,0.019610895,0.2638,4389300,0.252,4389300,0.31,1.663606,2,0.0,3241181,31798779904,2400465,0,8.280254,3.22,0.0242,0.0,0.12535,0.0,1.57,16.894,0.0017,0.02183,0,-0.141,0.152,0.769504,0.0,1.74,30918385664,0.0,0.0,0.0,-0.07670454045157292
CSA,0,0,0.0,0.0,300,0.0,300,0.0,0.0,2,0.0,2520,0,1145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07713739133702394
CSB,0,0,0.0015321246,0.0,38683,0.095,38683,0.0,0.0,2,0.0,23698,0,38293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09973089642254747
CSBR,Healthcare,143,0.0,0.0,31333,0.0,31333,0.0,1.233477,2,0.0,90479,183288992,36043,4.6728787,91.399994,0.0,0.0,4.028,-0.03138,457.929,0.15,0.588,0.0115,0.53793,-1231000,-0.1,0.0,23.316326,0.20552999,5.87,157985472,0.818,18.58,0.0275,0.2079294781813608
CSCO,Technology,77500,0.02949611,0.6025,25253966,1.44,25253966,1.48,0.910075,2,20.67364,15503445,208598646784,20364610,4.3434525,14.489736,3.03,0.030299999,3.98,0.21090999,12.545,3.41,9.268,0.0104,0.74114,10129000448,2.39,0.0,5.3312473,0.00059,2.07,191140577280,-0.116,2.13,0.0104,0.08165498067682149
CSCW,Communication Services,0,0.0,0.0,2397150,0.0,2397150,0.0,2.360238,4,0.0,1618983,51754384,9317873,0,0.0,0.0,0.0,0.0,0.0,-11.713,0.0,0.0,0.0313,0.0059399996,-5168642,0.0,0.0,0.0,0.2376,0.19,47258304,0.0,0.0,0.031400003,0.0
CSD,0,0,0.0,0.0,2633,0.0,2633,0.0,0.0,2,0.0,5978,0,2270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07834731543887037
CSF,0,0,0.0,0.0,8116,0.0,8116,0.0,0.0,2,0.0,9337,0,8116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07790237670371537
CSGP,Real Estate,4752,0.0,0.0,522233,0.0,522233,0.0,0.888407,2,141.29173,251248,33020397568,341508,19.903568,59.004227,0.0,0.0,17.859,0.13691,72.95,14.2,136.382,0.0184,0.98077005,227128000,5.93,0.0,6.143479,0.0117,1.94,29628196864,-0.593,4.17,0.0209,-0.08255134371578154
CSGS,Technology,4807,0.01925046,0.5165,196216,0.94,196216,1.0,0.986457,2,26.384615,183079,1567497728,199450,1.5824791,14.420421,1.92,0.020499999,1.79,0.059270002,10.639,3.33,13.337,0.0558,0.98191,58711000,1.82,0.0,3.60051,0.02875,9.26,1772600960,-0.413,-2.8,0.082200006,0.04436713649058301
CSII,Healthcare,779,0.0,0.0,157950,0.0,157950,0.0,0.933369,2,0.0,142145,1666356096,237063,7.294694,-592.2857,0.0,0.0,6.492,-0.088369995,-130.231,-0.07,6.813,0.033099998,0.92894995,-20187000,-0.552,0.0,6.0854244,0.03031,5.31,1482941056,0.0,-2.34,0.0481,-0.001685521234811938
CSIQ,Technology,13478,0.0,0.0,2341600,0.0,2341600,0.0,1.399783,2,13.023526,1999936,2647429888,2258778,0.78897095,22.308458,0.0,0.0,1.233,0.061929997,7.76,2.01,25.125,0.092,0.48172,207804000,3.443,0.0,1.7846767,0.23692,2.87,4139064064,-0.849,1.71,0.12060001,-0.15043574858556977
CSL,Industrials,12000,0.012875266,0.3486,330183,2.05,330183,2.1,0.975081,2,27.479761,223749,8501028352,311585,2.0025036,18.57043,1.32,0.013200001,2.289,0.0754,13.157,8.59,48.123,0.0293,0.92393,323100000,5.805,0.525,3.3148391,0.01002,4.86,9715309568,-0.214,1.49,0.0334,0.0643022954423242
CSLT,Healthcare,440,0.0,0.0,1217883,0.0,1217883,0.0,1.725352,4,0.0,912628,296329344,1317630,2.0198445,188.0,0.0,0.0,1.805,-0.42384997,-46.073,0.01,0.795,0.0146,0.69613,-62183000,-0.411,0.0,2.3647797,0.05764,1.43,264874816,0.0,-1.37,0.024,0.11904765114762715
CSM,0,0,0.0,0.0,10050,0.0,10050,0.0,0.0,2,0.0,6209,0,12213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01887428676391366
CSML,0,0,0.0,0.0,4500,0.0,4500,0.0,0.0,2,0.0,9475,0,12396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09223297863463291
CSOD,Technology,2900,0.0,0.0,405216,0.0,405216,0.0,1.384615,2,0.0,986093,3172279040,451291,4.2815638,19.18504,0.0,0.0,5.956,-0.05396,38.984,2.54,4.141,0.0374,0.81806,-39982000,-0.629,0.0,11.76769,0.057140004,4.48,4412585984,-0.835,1.33,0.0397,-0.05580315896252062
CSPI,Technology,112,0.01744186,3.75,9250,0.15,9250,0.0,1.797941,2,189.34782,4217,38097280,18980,0.67640716,0.0,4.58,0.0,0.383,0.00435,-19.1,0.0,7.309,0.00029999999,0.29047,191000,0.046,0.0,1.1916815,0.27541,0.06,21545108,0.0,0.0,0.00029999999,-0.052230638101542555
CSPR,Consumer Cyclical,442,0.0,0.0,762066,0.0,762066,0.0,0.0,2,0.0,301702,343446656,840290,0.69103956,0.0,0.0,0.0,0.624,-0.18019,-5.173,0.0,-26.702,0.0442,0.4041,-89555000,-9.078,0.0,0.0,0.32801998,1.93,310338752,0.0,-0.29,0.080299996,-0.17846751481085754
CSQ,Financial Services,0,0.064950265,0.7517,243983,1.11,243983,1.23,1.342361,2,11.794341,233562,2648368896,270381,32.404358,0.0,8.5,0.072,43.949,2.7465,0.0,0.0,13.3,0.00029999999,0.3772,224468112,1.449,0.0,1.2849624,0.0018000001,0.18,3591933184,5.95,0.0,0.00059999997,0.009684202744986192
CSR,Real Estate,340,0.0,0.0,63983,0.0,63983,2.8,0.98754,2,0.0,43595,957966976,57951,5.3820186,0.0,5.36,0.0381,10.436,0.02854,21.45,0.0,0.0,0.0155,0.78117996,-1790000,0.0,0.7,0.0,0.00764,4.3,1857505024,0.0,-12.99,0.018099999,0.053545729707848745
CSSE,Communication Services,85,0.0,0.0,54616,0.0,54616,0.0,1.632258,2,0.0,45242,341619776,58578,4.8432016,-9.70751,0.0,0.0,5.198,-0.60830003,-16.692,-2.53,2.266,0.0156,0.30844,-46847432,-3.862,0.203,10.838482,0.06161,4.71,366623680,0.0,0.0,0.0423,-0.2123156117523995
CSSEP,Communication Services,85,0.0,0.0,3550,0.0,3550,2.44,1.632258,2,0.0,4877,93723944,8608,1.3287404,0.0,0.0,0.091800004,5.493,-0.60830003,-17.641,0.0,2.266,0.0,0.05969,-46847432,-3.862,0.0,11.782878,0.0,0.18,387467264,0.0,0.0,0.0,0.035876724476796226
CSTE,Industrials,0,0.010582011,0.6667,285900,0.14,285900,0.14,0.832069,2,64.28571,117391,464871136,205373,0.95571476,12.857143,0.0,0.0107,1.007,0.014839999,8.4,1.05,14.152,0.0058,0.42076,7218000,0.21,0.0,0.95392877,0.46904,1.62,489701856,0.0,1.31,0.0095,0.020408198571867254
CSTL,Healthcare,199,0.0,0.0,547233,0.0,547233,0.0,0.0,2,0.0,287269,1642829312,360528,26.222754,-66.43434,0.0,0.0,19.051,-0.16415001,-150.09,-0.99,4.822,0.061300002,0.67177004,-10284000,-0.207,0.0,13.639568,0.17391,5.45,1193513088,0.0,0.0,0.092,-0.2751818581502644
CSTM,Basic Materials,0,0.0,0.0,2119716,0.0,2119716,0.0,2.612676,2,11.590595,1248054,2345779968,916241,0,10.883118,0.0,0.0,0.0,-0.0043,0.0,1.54,-0.432,0.0075,0.89779997,0,1.446,0.0,0.0,0.011410001,1.27,2351378432,0.2,0.2,0.0086,0.19628836224647817
CSTR,Financial Services,380,0.011235956,0.16389999,129283,0.2,129283,0.2,1.134558,2,14.131147,59511,380722976,59921,3.5222123,11.727891,0.0,0.0112,1.527,0.22847,0.0,1.47,15.621,0.0052,0.35266,24696000,1.22,0.05,1.1036425,0.16225,2.31,165033376,0.786,0.0,0.0058999998,0.08359521913649735
CSU,Healthcare,4202,0.0,0.0,27066,0.0,27066,0.0,2.32611,2,0.0,44356,75462520,50330,0.19022854,-4.826667,0.0,0.0,2.495,-0.66721,25.386,-7.5,-126.378,0.0318,0.35123003,-264679008,-130.087,0.0,0.0,0.40868,0.99,989583296,0.0,-0.01,0.048299998,0.2701754653662966
CSV,Consumer Cyclical,1126,0.009352518,0.37919998,116550,0.338,116550,0.4,0.799024,2,40.988766,113963,656446656,100565,1.9925653,14.084943,1.1,0.0111,3.423,0.048839998,11.368,2.59,13.365,0.0272,0.72665,16044000,0.89,0.0,2.7295175,0.0911,4.52,1127757056,2.256,1.0,0.0298,0.058618703175586116
CSWC,Financial Services,21,0.07451159,2.0639,207833,1.64,207833,1.68,1.234019,2,26.221693,192473,437091584,189735,6.629933,12.154696,5.9,0.0763,11.782,0.23823,14.853,1.81,15.736,0.0066000004,0.32088003,15706000,0.839,0.0,1.3980681,0.07757,0.55,776757312,0.0,0.0,0.0070999996,0.04459287241449513
CSWI,Industrials,730,0.0039037087,0.18370001,59033,0.54,59033,0.54,0.794149,2,44.378307,38172,2100538624,56930,5.465399,26.94779,0.0,0.004,6.428,0.11771,30.122,4.98,25.729,0.0109,0.76896006,44032000,3.024,0.0,5.215904,0.07285,2.78,2470663936,-0.679,3.36,0.0117,0.021775549642881125
CSX,Industrials,19300,0.011081513,0.2889,3003816,1.04,3003816,1.12,1.157638,2,25.96667,2715013,71278968832,3753750,6.735233,19.07755,1.53,0.0119,8.093,0.26127002,14.779,4.9,17.181,0.0095999995,0.76658994,2764999936,3.6,0.0,5.440894,0.00112,1.8,85644099584,-0.014,1.39,0.0095999995,0.018147245567910784
CTAC,Financial Services,0,0.0,0.0,108566,0.0,108566,0.0,0.0,2,0.0,3563840,337530848,147251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0025,0.0,0,0.0,0.0,9949.999,0.0,0.55,341232224,0.0,0.0,0.0,-0.08547796832661803
CTAQ,Financial Services,0,0.0,0.0,103366,0.0,103366,0.0,0.0,2,0.0,101940,506491648,195386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0,0.0,0.0,0.0,0.0,0.69,509589376,0.0,0.0,0.0,-0.057197277491594666
CTAQU,Financial Services,0,0.0,0.0,45350,0.0,45350,0.0,0.0,2,0.0,87171,0,155718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,523928864,0.0,0.0,0.0,-0.06330271601205234
CTAQW,,0,0.0,0.0,86666,0.0,86666,0.0,0.0,4,0.0,85938,0,138858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.376963309938978
CTAS,Industrials,40000,0.009796534,0.3939,485133,3.51,485133,3.0,1.492416,2,39.439148,526570,36928548864,488086,5.325833,35.336685,0.98,0.0084,5.735,0.13902001,26.217,9.95,34.271,0.0087,0.66666,956560000,8.915,0.75,10.259403,0.14438,2.09,39767109632,0.157,2.71,0.010299999,0.023610632331984065
CTB,Consumer Cyclical,9839,0.007248878,0.14840001,768200,0.42,768200,0.42,1.650595,2,20.353357,304356,2905199872,773276,1.152366,13.584906,1.34,0.0072000003,1.098,0.05664,7.415,4.24,27.56,0.030299999,1.02845,142788992,2.83,0.105,2.0899854,0.00929,1.35,2767266048,-0.259,-14.37,0.041100003,0.31842738648811125
CTBI,Financial Services,998,0.032422125,0.45669997,65716,1.53,65716,1.54,0.892199,2,13.779105,65001,822852800,72240,4.430013,13.536656,3.4,0.0326,5.014,0.32035,0.0,3.41,36.769,0.0072000003,0.59795,59504000,3.35,0.0,1.2554053,0.05046,1.69,931302528,-0.011,2.1,0.0085,0.18187466230246527
CTEC,0,0,0.0,0.0,151533,0.0,151533,0.0,0.0,2,0.0,62595,0,220238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.13881555161838638
CTEK,Technology,137,0.0,0.0,61766,0.0,61766,0.0,1.422607,4,0.0,139898,25032198,262660,1.2551242,-4.1964283,0.0,0.0,1.198,-0.29502,-4.618,-0.56,3.244,0.0091,0.21068001,-7310746,-0.565,0.0,0.7244143,0.0924,0.46,23891008,0.0,-0.12,0.0115,-0.15467628459803098
CTG,Technology,3900,0.0,0.0,86566,0.0,86566,0.0,0.751895,2,17.660378,52713,142159680,74138,0.38831788,14.4,0.0,0.0,0.381,0.020869998,11.23,0.65,5.239,0.0015,0.48057,7639000,0.53,0.0,1.7866005,0.17454,0.29,139535168,0.14,0.85,0.0018000001,0.3970149139009992
CTHR,Consumer Cyclical,48,0.0,0.0,998000,0.0,998000,0.0,0.997347,4,0.0,1603421,91696792,745241,2.9584773,22.428572,0.0,0.0,2.204,-0.122279994,27.221,0.14,1.552,0.0013,0.25922,-3790109,-0.132,0.0,2.023196,0.11647,0.03,68322624,2.094,0.37,0.0014,0.37117910795218634
CTIB,Consumer Cyclical,380,0.0,0.0,412066,0.0,412066,0.0,0.874322,4,0.0,209817,14285616,3655950,0.40732706,0.0,0.0,0.0,0.783,-0.13023,121.754,0.0,-0.13,0.028299998,0.03895,-4993249,-1.706,0.0,0.0,0.41377,0.02,27454158,0.0,0.0,0.048299998,0.0739130781819111
CTIC,Healthcare,25,0.0,0.0,433200,0.0,433200,0.0,0.813651,4,0.0,268757,249055616,571638,Infinity,-4.3421054,0.0,0.0,0.0,0.0,-5.244,-0.76,0.635,0.0064999997,0.56816,-45637000,-0.681,0.0,5.1968503,0.0025499999,0.66,197771504,0.0,0.0,0.0083,0.0030395108143480157
CTK,Technology,553,0.0,0.0,728216,0.0,728216,0.0,0.138262,4,0.0,560285,193041584,555288,0.4730842,-13.826087,0.0,0.0,0.387,-0.086330004,-5.032,-0.23,0.09,0.004,0.01368,-35228860,-0.569,0.0,35.333332,0.04125,0.39,158098016,0.0,-0.05,0.0,-0.4829268264316648
CTLT,Healthcare,14000,0.0,0.0,1048350,0.0,1048350,0.0,1.478331,2,59.096954,786362,18158114816,998660,5.240891,32.92284,0.0,0.0,5.942,0.09983,26.161,3.24,20.311,0.013200001,1.00277,291500000,1.805,0.0,5.251834,0.00587,2.23,20588556288,0.943,2.68,0.0173,-0.09594033307716655
CTMX,Healthcare,144,0.0,0.0,642600,0.0,642600,0.0,0.608884,2,0.0,748106,567511360,947646,5.654644,-4.4923077,0.0,0.0,2.585,-0.32766,-5.636,-1.95,1.032,0.0513,0.83495003,-32885000,-0.713,0.0,8.488373,0.02891,3.15,259418016,0.0,5.09,0.0523,-0.01793720247125666
CTO,Real Estate,17,0.033892255,0.113800004,47550,1.9,47550,2.65,0.543878,2,3.3601005,58855,333569408,49101,5.916344,27.218447,0.85,0.0473,10.721,1.3924699,20.647,2.06,59.316,0.0176,0.0,78509000,16.687,1.183,0.94527614,0.0,2.04,604436608,-0.174,0.0,0.0183,0.13456094237691926
